month,format,device_type,bid_type,network_id,advertiser_category,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions,CPM,clickthrough_rate,viewability,engagement_rate,video_completion_rate,conversion_rate
Aug-2023,native,mobile-web,cpc,141,Real Estate,932.35,161696,553,151573,80799,74,0,0,3,5.766,0.00342,0.5331,0.1338,,0.005425
Aug-2023,native,mobile-web,cpc,141,Arts & Entertainment,14.21,2716,8,1973,1149,1,0,0,0,5.2306,0.002946,0.5824,0.125,,0.0
Aug-2023,native,mobile-web,cpc,141,Automotive,356.09,69762,231,52079,34362,5,0,0,1,5.1044,0.003311,0.6598,0.0216,,0.004329
Aug-2023,native,mobile-web,cpc,141,Business,55.35,12338,41,8744,5854,3,0,0,0,4.4858,0.003323,0.6695,0.0732,,0.0
Aug-2023,native,mobile-web,cpc,141,Health & Fitness,9.33,1914,4,1641,1158,0,0,0,0,4.8743,0.00209,0.7057,,,0.0
Aug-2023,native,mobile-web,cpc,75,News,12764.27,2202190,3060,1999185,1239143,579,0,0,6,5.7962,0.00139,0.6198,0.1892,,0.001961
Aug-2023,native,mobile-web,cpc,75,Technology & Computing,20.56,4144,3,2834,1499,0,0,0,0,4.9605,0.000724,0.5289,,,0.0
Aug-2023,native,mobile-web,cpc,75,Hobbies & Interests,198.39,45620,152,29791,15739,11,0,0,0,4.3487,0.003332,0.5283,0.0724,,0.0
Aug-2023,native,mobile-web,cpc,137,Shopping,266.56,70091,116,58398,35553,11,0,0,4,3.803,0.001655,0.6088,0.0948,,0.034483
Aug-2023,native,mobile-web,cpc,137,Real Estate,1122.04,195685,174,174539,106804,39,0,0,1,5.7339,0.000889,0.6119,0.2241,,0.005747
Aug-2023,native,mobile-web,cpc,137,Travel,226.62,36525,100,29861,16741,19,0,0,1,6.2046,0.002738,0.5606,0.19,,0.01
Aug-2023,native,mobile-web,cpc,137,Health & Fitness,124.82,23469,54,20453,10758,2,0,0,0,5.3183,0.002301,0.526,0.037,,0.0
Aug-2023,native,mobile-web,cpc,137,News,125.02,20480,34,13419,7067,7,0,0,0,6.1046,0.00166,0.5266,0.2059,,0.0
Aug-2023,native,mobile-web,cpc,137,Automotive,10.73,2982,10,2822,1990,0,0,0,0,3.5968,0.003353,0.7052,,,0.0
Aug-2023,native,mobile-web,cpc,128,Technology & Computing,4457.68,750984,960,618775,389533,165,0,0,3,5.9358,0.001278,0.6295,0.1719,,0.003125
Aug-2023,native,mobile-web,cpc,128,Food & Drink,132.78,38430,137,26586,18121,23,0,0,1,3.4552,0.003565,0.6816,0.1679,,0.007299
Aug-2023,native,mobile-web,cpc,128,Travel,3.49,883,1,813,527,0,0,0,0,3.9528,0.001133,0.6482,,,0.0
Aug-2023,native,mobile-web,cpc,128,Arts & Entertainment,203.14,45956,75,32524,17427,11,0,0,0,4.4204,0.001632,0.5358,0.1467,,0.0
Aug-2023,native,mobile-web,cpc,128,Hobbies & Interests,2443.43,826648,1560,686643,379254,341,0,0,17,2.9558,0.001887,0.5523,0.2186,,0.010897
Aug-2023,native,mobile-web,cpc,86,Travel,12.4,2241,6,1587,876,0,0,0,0,5.533,0.002677,0.552,,,0.0
Aug-2023,native,mobile-web,cpc,86,Shopping,325.84,81680,281,61033,32173,62,0,0,10,3.9893,0.00344,0.5271,0.2206,,0.035587
Aug-2023,native,mobile-web,cpc,86,Real Estate,215.36,74753,229,64073,39085,27,0,0,1,2.8809,0.003063,0.61,0.1179,,0.004367
Aug-2023,native,mobile-web,cpc,86,Business,186.78,49597,122,36407,20996,11,0,0,0,3.7659,0.00246,0.5767,0.0902,,0.0
Aug-2023,native,mobile-web,cpc,86,Automotive,7619.57,1555892,2405,1060027,551250,507,0,0,11,4.8972,0.001546,0.52,0.2108,,0.004574
Aug-2023,native,mobile-web,cpc,86,Technology & Computing,21.79,6100,21,4062,2752,3,0,0,0,3.5727,0.003443,0.6775,0.1429,,0.0
Aug-2023,native,mobile-web,cpc,86,News,92.81,27535,99,19434,10755,10,0,0,0,3.3705,0.003595,0.5534,0.101,,0.0
Aug-2023,native,mobile-web,cpc,116,Health & Fitness,1.91,482,0,348,222,0,0,0,0,3.9577,0.0,0.6379,,,0.0
Aug-2023,native,mobile-web,cpc,116,Education,2732.03,563176,1875,389477,247608,117,0,0,7,4.8511,0.003329,0.6357,0.0624,,0.003733
Aug-2023,native,mobile-web,cpc,116,Automotive,302.52,49102,104,33016,22796,18,0,0,0,6.161,0.002118,0.6905,0.1731,,0.0
Aug-2023,native,mobile-web,cpc,116,Hobbies & Interests,844.67,164109,350,115583,79159,29,0,0,2,5.147,0.002133,0.6849,0.0829,,0.005714
Aug-2023,native,mobile-web,cpc,116,News,54.85,11053,18,7582,4688,0,0,0,0,4.962,0.001629,0.6183,,,0.0
Aug-2023,native,mobile-web,cpc,87,Education,7.86,1955,4,1693,1192,0,0,0,0,4.0193,0.002046,0.7041,,,0.0
Aug-2023,native,mobile-web,cpc,87,Health & Fitness,56.92,16406,30,15374,8726,1,0,0,0,3.4693,0.001829,0.5676,0.0333,,0.0
Aug-2023,native,mobile-web,cpc,87,Shopping,3977.96,947413,834,884535,592054,172,0,0,26,4.1988,0.00088,0.6693,0.2062,,0.031175
Aug-2023,native,mobile-web,cpc,87,Technology & Computing,140.64,23840,72,16044,10862,2,0,0,0,5.8993,0.00302,0.677,0.0278,,0.0
Aug-2023,native,mobile-web,cpc,87,Food & Drink,6.26,2139,2,1793,956,0,0,0,0,2.9246,0.000935,0.5332,,,0.0
Aug-2023,native,mobile-web,cpc,87,Business,482.36,75081,155,54656,34151,26,0,0,1,6.4246,0.002064,0.6248,0.1677,,0.006452
Aug-2023,native,mobile-web,cpc,95,News,49.25,8034,20,7157,3765,3,0,0,0,6.1303,0.002489,0.5261,0.15,,0.0
Aug-2023,native,mobile-web,cpc,95,Real Estate,21.36,6266,21,5872,3949,2,0,0,0,3.4094,0.003351,0.6725,0.0952,,0.0
Aug-2023,native,mobile-web,cpc,95,Shopping,35.21,9819,15,6386,4497,3,0,0,0,3.5858,0.001528,0.7042,0.2,,0.0
Aug-2023,native,mobile-web,cpc,95,Technology & Computing,269.33,52046,103,48672,32750,12,0,0,0,5.1749,0.001979,0.6729,0.1165,,0.0
Aug-2023,native,mobile-web,cpc,95,Automotive,28.99,7993,6,6828,4698,0,0,0,0,3.6264,0.000751,0.688,,,0.0
Aug-2023,native,mobile-web,cpc,95,Food & Drink,18.59,6259,11,4175,2175,0,0,0,0,2.9702,0.001757,0.521,,,0.0
Aug-2023,native,mobile-web,cpc,95,Business,21.66,5519,9,5011,3158,1,0,0,0,3.9251,0.001631,0.6302,0.1111,,0.0
Aug-2023,native,mobile-web,cpc,95,Hobbies & Interests,740.61,217972,200,167789,111474,46,0,0,1,3.3977,0.000918,0.6644,0.23,,0.005
Aug-2023,native,mobile-web,cpc,94,Education,167.79,28429,69,25311,14111,1,0,0,0,5.902,0.002427,0.5575,0.0145,,0.0
Aug-2023,native,mobile-web,cpc,94,Real Estate,1390.75,393646,694,321997,193125,70,0,0,5,3.533,0.001763,0.5998,0.1009,,0.007205
Aug-2023,native,mobile-web,cpc,94,Shopping,394.38,78774,142,60749,37890,31,0,0,3,5.0064,0.001803,0.6237,0.2183,,0.021127
Aug-2023,native,mobile-web,cpc,106,Technology & Computing,58.71,10328,32,9039,5993,2,0,0,0,5.6841,0.003098,0.663,0.0625,,0.0
Aug-2023,native,mobile-web,cpc,106,Health & Fitness,101.47,19616,43,15534,8509,9,0,0,0,5.1726,0.002192,0.5478,0.2093,,0.0
Aug-2023,native,mobile-web,cpc,106,Food & Drink,112.61,35912,74,30788,19068,14,0,0,0,3.1358,0.002061,0.6193,0.1892,,0.0
Aug-2023,native,mobile-web,cpc,106,Arts & Entertainment,787.17,162576,133,113535,69191,20,0,0,0,4.8419,0.000818,0.6094,0.1504,,0.0
Aug-2023,native,mobile-web,cpc,106,News,240.95,45517,101,31147,20550,24,0,0,0,5.2937,0.002219,0.6598,0.2376,,0.0
Aug-2023,native,mobile-web,cpc,106,Hobbies & Interests,102.42,17176,51,13236,7130,7,0,0,0,5.9628,0.002969,0.5387,0.1373,,0.0
Aug-2023,native,mobile-web,cpc,106,Automotive,79.7,20503,33,16559,10327,1,0,0,0,3.8872,0.00161,0.6236,0.0303,,0.0
Aug-2023,native,mobile-app,cpm,73,Hobbies & Interests,428.45,76126,281,71052,39317,52,0,0,3,5.6282,0.003691,0.5534,0.1851,,0.010676
Aug-2023,native,mobile-app,cpm,73,Real Estate,71.11,24133,41,17003,8939,9,0,0,0,2.9467,0.001699,0.5257,0.2195,,0.0
Aug-2023,native,mobile-app,cpm,73,Food & Drink,134.28,29569,79,19403,11734,16,0,0,0,4.5411,0.002672,0.6048,0.2025,,0.0
Aug-2023,native,mobile-app,cpm,73,Technology & Computing,8898.68,1692163,4610,1183481,648783,567,0,0,28,5.2588,0.002724,0.5482,0.123,,0.006074
Aug-2023,native,mobile-app,cpm,73,Health & Fitness,29.28,7816,8,7143,3836,1,0,0,0,3.7457,0.001024,0.537,0.125,,0.0
Aug-2023,native,mobile-app,cpm,73,Business,22.71,5701,16,3879,2099,0,0,0,0,3.9829,0.002807,0.5411,,,0.0
Aug-2023,native,mobile-app,cpm,120,Business,187.51,54597,96,43883,29861,11,0,0,0,3.4344,0.001758,0.6805,0.1146,,0.0
Aug-2023,native,mobile-app,cpm,120,Education,1820.46,442973,337,382363,268973,80,0,0,2,4.1096,0.000761,0.7034,0.2374,,0.005935
Aug-2023,native,mobile-app,cpm,120,Shopping,10.83,3238,10,2353,1507,2,0,0,0,3.3457,0.003088,0.6405,0.2,,0.0
Aug-2023,native,mobile-app,cpm,120,Food & Drink,17.68,2935,3,2780,1766,0,0,0,0,6.0251,0.001022,0.6353,,,0.0
Aug-2023,native,mobile-app,cpm,120,Travel,51.93,14258,24,10618,5540,3,0,0,0,3.6419,0.001683,0.5218,0.125,,0.0
Aug-2023,native,mobile-app,cpm,120,Health & Fitness,217.03,45669,143,42856,23505,16,0,0,0,4.7523,0.003131,0.5485,0.1119,,0.0
Aug-2023,native,mobile-app,cpm,120,News,2.62,505,0,459,321,0,0,0,0,5.1897,0.0,0.6993,,,0.0
Aug-2023,native,mobile-app,cpm,141,Shopping,398.11,77122,240,61104,40216,13,0,0,4,5.1621,0.003112,0.6582,0.0542,,0.016667
Aug-2023,native,mobile-app,cpm,141,Technology & Computing,454.77,76273,258,59566,37098,30,0,0,1,5.9624,0.003383,0.6228,0.1163,,0.003876
Aug-2023,native,mobile-app,cpm,141,Travel,1053.07,168331,202,128970,70881,41,0,0,2,6.2559,0.0012,0.5496,0.203,,0.009901
Aug-2023,native,mobile-app,cpm,141,Arts & Entertainment,432.63,72896,96,54567,34744,7,0,0,0,5.9349,0.001317,0.6367,0.0729,,0.0
Aug-2023,native,mobile-app,cpm,141,Business,1571.39,378997,323,300334,176810,33,0,0,2,4.1462,0.000852,0.5887,0.1022,,0.006192
Aug-2023,native,mobile-app,cpm,141,Health & Fitness,75.61,21329,68,17557,11306,9,0,0,0,3.5451,0.003188,0.644,0.1324,,0.0
Aug-2023,native,mobile-app,cpm,141,News,104.47,29556,40,22220,12118,3,0,0,0,3.5347,0.001353,0.5454,0.075,,0.0
Aug-2023,native,mobile-app,cpm,116,News,222.36,40623,140,27249,19302,9,0,0,0,5.4738,0.003446,0.7084,0.0643,,0.0
Aug-2023,native,mobile-app,cpm,116,Arts & Entertainment,95.18,24035,22,18531,13010,1,0,0,0,3.96,0.000915,0.7021,0.0455,,0.0
Aug-2023,native,mobile-app,cpm,116,Business,8.45,1368,1,1002,537,0,0,0,0,6.1759,0.000731,0.5359,,,0.0
Aug-2023,native,mobile-app,cpm,116,Real Estate,23.9,6041,11,5127,3538,1,0,0,0,3.9555,0.001821,0.6901,0.0909,,0.0
Aug-2023,native,mobile-app,cpm,116,Automotive,126.43,28373,33,22650,14605,4,0,0,0,4.4559,0.001163,0.6448,0.1212,,0.0
Aug-2023,native,mobile-app,cpm,116,Technology & Computing,139.07,26403,77,19217,12276,2,0,0,0,5.2673,0.002916,0.6388,0.026,,0.0
Aug-2023,native,mobile-app,cpm,119,Real Estate,38.64,6503,14,5041,3067,2,0,0,0,5.9414,0.002153,0.6084,0.1429,,0.0
Aug-2023,native,mobile-app,cpm,119,Education,115.77,32124,111,26766,14128,8,0,0,0,3.6037,0.003455,0.5278,0.0721,,0.0
Aug-2023,native,mobile-app,cpm,119,Food & Drink,6289.59,1825368,4878,1282718,862526,983,0,0,23,3.4457,0.002672,0.6724,0.2015,,0.004715
Aug-2023,native,mobile-app,cpm,119,Automotive,335.02,88723,162,77201,44831,13,0,0,1,3.776,0.001826,0.5807,0.0802,,0.006173
Aug-2023,native,mobile-app,cpm,119,Technology & Computing,192.93,31449,59,27544,16848,1,0,0,0,6.1346,0.001876,0.6117,0.0169,,0.0
Aug-2023,native,mobile-app,cpm,119,Health & Fitness,63.7,20844,50,14453,9238,10,0,0,0,3.0562,0.002399,0.6392,0.2,,0.0
Aug-2023,native,mobile-app,cpm,20,Shopping,265.89,45722,126,36497,21864,22,0,0,2,5.8154,0.002756,0.5991,0.1746,,0.015873
Aug-2023,native,mobile-app,cpm,20,Education,191.48,38426,100,26459,14904,5,0,0,0,4.9831,0.002602,0.5633,0.05,,0.0
Aug-2023,native,mobile-app,cpm,20,Arts & Entertainment,906.75,158411,560,147196,78975,75,0,0,1,5.724,0.003535,0.5365,0.1339,,0.001786
Aug-2023,native,mobile-app,cpm,20,Real Estate,411.27,123239,271,83393,54449,66,0,0,2,3.3372,0.002199,0.6529,0.2435,,0.00738
Aug-2023,native,mobile-app,cpm,20,Automotive,167.62,28274,31,25627,17877,4,0,0,0,5.9286,0.001096,0.6976,0.129,,0.0
Aug-2023,native,mobile-app,cpm,85,News,917.04,223936,805,205416,109490,64,0,0,2,4.0951,0.003595,0.533,0.0795,,0.002484
Aug-2023,native,mobile-app,cpm,85,Business,61.02,15630,57,11846,7582,13,0,0,0,3.904,0.003647,0.64,0.2281,,0.0
Aug-2023,native,mobile-app,cpm,85,Automotive,24.5,4558,10,3961,2444,0,0,0,0,5.3752,0.002194,0.617,,,0.0
Aug-2023,native,mobile-app,cpm,85,Hobbies & Interests,23.19,5624,12,5314,3416,1,0,0,0,4.124,0.002134,0.6428,0.0833,,0.0
Aug-2023,native,mobile-app,cpm,85,Health & Fitness,74.94,20020,61,17368,10602,5,0,0,0,3.7434,0.003047,0.6104,0.082,,0.0
Aug-2023,native,mobile-app,cpm,132,Arts & Entertainment,235.88,49865,47,36939,26206,1,0,0,0,4.7304,0.000943,0.7094,0.0213,,0.0
Aug-2023,native,mobile-app,cpm,132,Health & Fitness,4.79,1122,1,899,494,0,0,0,0,4.2725,0.000891,0.5495,,,0.0
Aug-2023,native,mobile-app,cpm,132,Hobbies & Interests,42.65,6783,11,5093,2750,1,0,0,0,6.2875,0.001622,0.54,0.0909,,0.0
Aug-2023,native,mobile-app,cpm,132,News,101.69,29168,44,26612,16701,2,0,0,0,3.4863,0.001509,0.6276,0.0455,,0.0
Aug-2023,native,mobile-app,cpm,132,Automotive,42.35,6642,22,6124,3261,1,0,0,0,6.3755,0.003312,0.5325,0.0455,,0.0
Aug-2023,native,mobile-app,cpm,117,Health & Fitness,119.25,29441,28,20748,13939,1,0,0,0,4.0506,0.000951,0.6718,0.0357,,0.0
Aug-2023,native,mobile-app,cpm,117,Arts & Entertainment,148.16,30496,33,23058,13902,3,0,0,0,4.8584,0.001082,0.6029,0.0909,,0.0
Aug-2023,native,mobile-app,cpm,117,Real Estate,72.65,17924,34,12767,6957,7,0,0,0,4.053,0.001897,0.5449,0.2059,,0.0
Aug-2023,native,mobile-app,cpm,117,Food & Drink,136.13,41073,115,27079,19027,2,0,0,1,3.3143,0.0028,0.7026,0.0174,,0.008696
Aug-2023,native,mobile-app,cpm,117,Business,189.63,63944,123,43462,25798,23,0,0,0,2.9655,0.001924,0.5936,0.187,,0.0
Aug-2023,native,mobile-app,cpm,87,Hobbies & Interests,1161.49,229287,497,201523,106714,104,0,0,1,5.0656,0.002168,0.5295,0.2093,,0.002012
Aug-2023,native,mobile-app,cpm,87,Food & Drink,49.26,7696,13,5959,3591,2,0,0,0,6.4011,0.001689,0.6026,0.1538,,0.0
Aug-2023,native,mobile-app,cpm,87,Health & Fitness,3538.36,571640,1837,380235,251177,141,0,0,6,6.1898,0.003214,0.6606,0.0768,,0.003266
Aug-2023,native,mobile-app,cpm,87,Technology & Computing,436.19,73631,199,63836,33612,19,0,0,1,5.924,0.002703,0.5265,0.0955,,0.005025
Aug-2023,native,mobile-app,cpm,87,Business,21.48,5032,10,4613,2951,1,0,0,0,4.2696,0.001987,0.6397,0.1,,0.0
Aug-2023,native,mobile-app,cpm,94,News,361.07,68984,69,53154,30747,8,0,0,0,5.2342,0.001,0.5785,0.1159,,0.0
Aug-2023,native,mobile-app,cpm,94,Automotive,2893.17,473359,1343,336218,182260,282,0,0,12,6.112,0.002837,0.5421,0.21,,0.008935
Aug-2023,native,mobile-app,cpm,94,Arts & Entertainment,238.79,50865,185,33687,19933,14,0,0,0,4.6945,0.003637,0.5917,0.0757,,0.0
Aug-2023,native,mobile-app,cpm,94,Real Estate,174.78,27272,25,23228,13130,6,0,0,0,6.4086,0.000917,0.5653,0.24,,0.0
Aug-2023,native,mobile-app,cpm,95,Arts & Entertainment,171.81,42289,52,28123,19577,1,0,0,0,4.0627,0.00123,0.6961,0.0192,,0.0
Aug-2023,native,mobile-app,cpm,95,Health & Fitness,794.28,164133,297,132019,74790,36,0,0,0,4.8392,0.00181,0.5665,0.1212,,0.0
Aug-2023,native,mobile-app,cpm,95,Education,107.02,37613,95,31318,21527,9,0,0,0,2.8453,0.002526,0.6874,0.0947,,0.0
Aug-2023,native,mobile-app,cpm,95,Real Estate,1210.2,205270,759,149719,81127,75,0,0,4,5.8957,0.003698,0.5419,0.0988,,0.00527
Aug-2023,native,mobile-app,cpm,95,Technology & Computing,827.5,274409,432,182347,123058,89,0,0,2,3.0156,0.001574,0.6749,0.206,,0.00463
Aug-2023,native,mobile-app,cpm,95,Travel,1671.28,298603,412,215760,129250,56,0,0,4,5.597,0.00138,0.599,0.1359,,0.009709
Aug-2023,native,mobile-app,cpm,95,Automotive,27.46,7221,15,5601,3497,2,0,0,0,3.8024,0.002077,0.6244,0.1333,,0.0
Aug-2023,native,mobile-app,cpm,125,Business,2450.72,414734,645,359652,231903,148,0,0,4,5.9091,0.001555,0.6448,0.2295,,0.006202
Aug-2023,native,mobile-app,cpm,125,News,75.13,17069,40,14160,9574,4,0,0,0,4.4014,0.002343,0.6761,0.1,,0.0
Aug-2023,native,mobile-app,cpm,125,Health & Fitness,21.27,4612,14,3560,2038,0,0,0,0,4.6119,0.003036,0.5725,,,0.0
Aug-2023,native,mobile-app,cpm,125,Hobbies & Interests,61.42,11170,24,9419,6252,5,0,0,0,5.4983,0.002149,0.6638,0.2083,,0.0
Aug-2023,native,mobile-app,cpm,125,Arts & Entertainment,1388.01,458337,998,394885,279720,249,0,0,3,3.0284,0.002177,0.7084,0.2495,,0.003006
Aug-2023,native,mobile-app,cpm,125,Shopping,39.97,9409,8,6514,3845,0,0,0,0,4.2482,0.00085,0.5903,,,0.0
Aug-2023,native,mobile-app,cpm,125,Education,803.76,143815,211,106820,61171,8,0,0,1,5.5889,0.001467,0.5727,0.0379,,0.004739
Aug-2023,native,mobile-app,cpm,125,Real Estate,184.48,35166,104,27764,18198,21,0,0,0,5.2459,0.002957,0.6555,0.2019,,0.0
Aug-2023,native,mobile-app,cpm,75,Health & Fitness,15.27,2432,2,2278,1218,0,0,0,0,6.2793,0.000822,0.5347,,,0.0
Aug-2023,native,mobile-app,cpm,75,Food & Drink,39.0,6729,23,6170,4286,4,0,0,0,5.7954,0.003418,0.6947,0.1739,,0.0
Aug-2023,native,mobile-app,cpm,75,Education,180.55,31928,115,27982,16539,7,0,0,0,5.6548,0.003602,0.5911,0.0609,,0.0
Aug-2023,native,mobile-app,cpm,75,Business,13795.36,2532914,2561,2343244,1612369,564,0,0,5,5.4464,0.001011,0.6881,0.2202,,0.001952
Aug-2023,native,mobile-app,cpm,75,Hobbies & Interests,287.56,44983,38,41140,25915,7,0,0,0,6.3925,0.000845,0.6299,0.1842,,0.0
Aug-2023,native,mobile-app,cpc,116,Hobbies & Interests,236.88,44221,36,36938,25533,2,0,0,0,5.3567,0.000814,0.6912,0.0556,,0.0
Aug-2023,native,mobile-app,cpc,116,Business,5015.61,1105203,1168,944802,659344,215,0,0,7,4.5382,0.001057,0.6979,0.1841,,0.005993
Aug-2023,native,mobile-app,cpc,116,Real Estate,243.27,51965,150,41085,23059,26,0,0,1,4.6814,0.002887,0.5613,0.1733,,0.006667
Aug-2023,native,mobile-app,cpc,116,Food & Drink,97.24,15113,32,10040,6564,3,0,0,0,6.4342,0.002117,0.6538,0.0938,,0.0
Aug-2023,native,mobile-app,cpc,116,Health & Fitness,207.46,64774,179,48031,34124,41,0,0,0,3.2028,0.002763,0.7105,0.2291,,0.0
Aug-2023,native,mobile-app,cpc,116,Technology & Computing,350.7,84267,168,68880,43886,22,0,0,1,4.1618,0.001994,0.6371,0.131,,0.005952
Aug-2023,native,mobile-app,cpc,116,Travel,9662.03,1721811,2213,1373534,959950,51,0,0,29,5.6116,0.001285,0.6989,0.023,,0.013104
Aug-2023,native,mobile-app,cpc,86,News,10.64,1916,3,1300,682,0,0,0,0,5.5511,0.001566,0.5246,,,0.0
Aug-2023,native,mobile-app,cpc,86,Education,277.76,75371,90,66173,37718,12,0,0,0,3.6853,0.001194,0.57,0.1333,,0.0
Aug-2023,native,mobile-app,cpc,86,Hobbies & Interests,81.94,12727,16,11577,7832,3,0,0,0,6.4379,0.001257,0.6765,0.1875,,0.0
Aug-2023,native,mobile-app,cpc,86,Shopping,11.31,3549,2,2680,1625,0,0,0,0,3.1857,0.000564,0.6063,,,0.0
Aug-2023,native,mobile-app,cpc,86,Automotive,235.01,64430,86,42445,25343,11,0,0,0,3.6476,0.001335,0.5971,0.1279,,0.0
Aug-2023,native,mobile-app,cpc,86,Health & Fitness,1023.85,342640,744,233069,150328,119,0,0,7,2.9881,0.002171,0.645,0.1599,,0.009409
Aug-2023,native,mobile-app,cpc,106,Arts & Entertainment,306.09,54081,42,43427,30586,6,0,0,0,5.6599,0.000777,0.7043,0.1429,,0.0
Aug-2023,native,mobile-app,cpc,106,Shopping,166.16,39171,81,36808,22863,5,0,0,2,4.2418,0.002068,0.6211,0.0617,,0.024691
Aug-2023,native,mobile-app,cpc,106,Technology & Computing,139.63,37542,80,33653,18166,7,0,0,0,3.7194,0.002131,0.5398,0.0875,,0.0
Aug-2023,native,mobile-app,cpc,106,Hobbies & Interests,437.32,83046,202,66050,41890,24,0,0,1,5.266,0.002432,0.6342,0.1188,,0.00495
Aug-2023,native,mobile-app,cpc,106,News,248.08,58187,170,38730,21452,41,0,0,0,4.2635,0.002922,0.5539,0.2412,,0.0
Aug-2023,native,mobile-app,cpc,106,Real Estate,2.04,423,0,360,190,0,0,0,0,4.8205,0.0,0.5278,,,0.0
Aug-2023,native,mobile-app,cpc,75,Travel,26.74,5662,8,4814,3104,0,0,0,0,4.7222,0.001413,0.6448,,,0.0
Aug-2023,native,mobile-app,cpc,75,Shopping,345.79,60476,160,50159,31992,29,0,0,2,5.7179,0.002646,0.6378,0.1812,,0.0125
Aug-2023,native,mobile-app,cpc,75,Business,10.68,3468,12,2302,1217,1,0,0,0,3.0805,0.00346,0.5287,0.0833,,0.0
Aug-2023,native,mobile-app,cpc,134,Real Estate,53.91,18172,55,12293,6673,2,0,0,0,2.9665,0.003027,0.5428,0.0364,,0.0
Aug-2023,native,mobile-app,cpc,134,Automotive,248.89,70081,228,54588,30376,33,0,0,2,3.5515,0.003253,0.5565,0.1447,,0.008772
Aug-2023,native,mobile-app,cpc,134,Business,17.11,4749,12,4191,2204,1,0,0,0,3.603,0.002527,0.5259,0.0833,,0.0
Aug-2023,native,mobile-app,cpc,85,Shopping,74.2,17131,13,15274,10438,1,0,0,0,4.3312,0.000759,0.6834,0.0769,,0.0
Aug-2023,native,mobile-app,cpc,85,News,2864.6,498769,1287,360455,200779,205,0,0,3,5.7433,0.00258,0.557,0.1593,,0.002331
Aug-2023,native,mobile-app,cpc,85,Food & Drink,15.58,3197,10,2289,1214,1,0,0,0,4.8743,0.003128,0.5304,0.1,,0.0
Aug-2023,native,mobile-app,cpc,85,Health & Fitness,149.67,43074,62,34772,24075,10,0,0,0,3.4748,0.001439,0.6924,0.1613,,0.0
Aug-2023,native,mobile-app,cpc,94,News,40.91,6973,9,6257,3333,0,0,0,0,5.8666,0.001291,0.5327,,,0.0
Aug-2023,native,mobile-app,cpc,94,Hobbies & Interests,2.83,897,2,832,501,0,0,0,0,3.1546,0.00223,0.6022,,,0.0
Aug-2023,native,mobile-app,cpc,94,Travel,673.74,189202,615,128601,75382,95,0,0,6,3.561,0.00325,0.5862,0.1545,,0.009756
Aug-2023,native,mobile-app,cpc,120,Shopping,276.95,47223,49,39484,25499,12,0,0,0,5.8648,0.001038,0.6458,0.2449,,0.0
Aug-2023,native,mobile-app,cpc,120,Arts & Entertainment,156.21,34653,64,25288,16258,3,0,0,0,4.5077,0.001847,0.6429,0.0469,,0.0
Aug-2023,native,mobile-app,cpc,120,Hobbies & Interests,86.92,15919,54,12149,7889,10,0,0,0,5.4604,0.003392,0.6494,0.1852,,0.0
Aug-2023,native,mobile-app,cpc,128,Business,127.14,33413,94,27933,16793,16,0,0,0,3.8051,0.002813,0.6012,0.1702,,0.0
Aug-2023,native,mobile-app,cpc,128,Automotive,5194.06,811532,1721,584759,416290,100,0,0,17,6.4003,0.002121,0.7119,0.0581,,0.009878
Aug-2023,native,mobile-app,cpc,128,Food & Drink,7944.67,1234956,930,916431,557588,110,0,0,12,6.4332,0.000753,0.6084,0.1183,,0.012903
Aug-2023,native,mobile-app,cpc,128,Health & Fitness,12508.12,2172910,2944,1790239,1176773,335,0,0,14,5.7564,0.001355,0.6573,0.1138,,0.004755
Aug-2023,native,mobile-app,cpc,128,Real Estate,51.87,10768,33,8326,5899,3,0,0,0,4.8173,0.003065,0.7085,0.0909,,0.0
Aug-2023,native,mobile-app,cpc,128,Shopping,10300.1,3127354,9859,2422271,1444349,869,0,0,121,3.2936,0.003153,0.5963,0.0881,,0.012273
Aug-2023,native,mobile-app,cpc,128,News,426.4,91809,121,62000,35989,25,0,0,0,4.6444,0.001318,0.5805,0.2066,,0.0
Aug-2023,native,mobile-app,cpc,128,Arts & Entertainment,432.39,67838,208,53008,35070,20,0,0,0,6.3739,0.003066,0.6616,0.0962,,0.0
Aug-2023,native,mobile-app,cpc,125,Business,165.42,35181,45,25955,15266,8,0,0,0,4.702,0.001279,0.5882,0.1778,,0.0
Aug-2023,native,mobile-app,cpc,125,Real Estate,28.78,5100,5,3771,2193,0,0,0,0,5.643,0.00098,0.5815,,,0.0
Aug-2023,native,mobile-app,cpc,125,Arts & Entertainment,1013.32,165774,509,137041,89981,49,0,0,2,6.1127,0.00307,0.6566,0.0963,,0.003929
Aug-2023,native,mobile-app,cpc,125,Health & Fitness,76.92,14861,50,11496,6993,1,0,0,0,5.1762,0.003365,0.6083,0.02,,0.0
Aug-2023,native,mobile-app,cpc,125,Technology & Computing,152.43,33527,117,30294,18749,5,0,0,0,4.5466,0.00349,0.6189,0.0427,,0.0
Aug-2023,native,mobile-app,cpc,125,Travel,2.53,530,0,424,240,0,0,0,0,4.7743,0.0,0.566,,,0.0
Aug-2023,native,mobile-app,cpc,125,Automotive,776.92,227215,378,201035,113949,26,0,0,4,3.4193,0.001664,0.5668,0.0688,,0.010582
